002610,2024-03-06,2024-03-06,1,0.00%
002610,2024-03-11,2024-03-18,8,-1.41%
002610,2024-03-20,2024-03-20,1,0.00%
002611,2023-04-03,2023-06-05,64,1.00%
002611,2023-06-13,2023-08-08,57,5.45%
002611,2023-11-20,2023-12-04,15,-1.77%
002611,2023-12-06,2023-12-06,1,0.00%
002611,2023-12-11,2023-12-18,8,0.00%
002611,2023-12-29,2024-01-05,8,-1.61%
002611,2024-01-09,2024-01-23,15,-5.89%
002611,2024-01-25,2024-01-25,1,0.00%
002611,2024-02-23,2024-04-15,53,26.61%
002611,2024-04-17,2024-04-17,1,0.00%
002611,2024-04-23,2024-04-24,2,0.31%
002611,2024-04-29,2024-04-29,1,0.00%
002611,2024-05-06,2024-05-10,5,4.73%
002611,2024-07-23,2024-08-09,18,-7.27%
002611,2024-08-13,2024-08-16,4,-1.06%
002611,2024-08-20,2024-08-21,2,-3.44%
002611,2024-09-26,2024-10-23,28,11.25%
002612,2023-04-06,2023-04-20,15,-0.99%
002612,2023-04-27,2023-05-05,9,-0.55%
002612,2023-07-28,2023-08-01,5,0.00%
002612,2023-09-01,2023-09-20,20,-0.60%
002612,2023-09-22,2023-09-22,1,0.00%
002612,2023-09-27,2023-09-27,1,0.00%
002612,2024-01-16,2024-01-16,1,0.00%
002612,2024-01-18,2024-01-18,1,0.00%
002612,2024-03-12,2024-03-18,7,-0.22%
002612,2024-03-20,2024-03-20,1,0.00%
002612,2024-04-30,2024-05-23,24,-0.86%
002612,2024-09-24,2024-10-23,30,16.42%
002613,2023-07-03,2023-07-05,3,-0.85%
002613,2023-07-10,2023-08-08,30,0.65%
002613,2023-08-30,2023-09-12,14,-6.04%
002613,2023-09-28,2023-09-28,1,0.00%
002613,2023-10-30,2023-10-30,1,0.00%
002613,2023-11-14,2023-11-15,2,0.44%
002613,2023-11-17,2023-11-21,5,0.22%
002613,2023-11-23,2023-11-23,1,0.00%
002613,2023-12-21,2024-01-19,30,-3.50%
002613,2024-03-11,2024-03-11,1,0.00%
002613,2024-04-01,2024-04-11,11,-2.40%
002613,2024-04-29,2024-05-31,33,-0.50%
002613,2024-07-17,2024-07-17,1,0.00%
002613,2024-09-26,2024-10-23,28,9.97%
002614,2023-04-13,2023-04-13,1,0.00%
002614,2023-06-29,2023-08-21,54,-3.84%
002614,2023-09-04,2023-09-04,1,0.00%
002614,2023-11-14,2023-11-14,1,0.00%
002614,2023-11-17,2023-12-04,18,0.00%
002614,2023-12-06,2023-12-07,2,0.13%
002614,2023-12-12,2023-12-15,4,-0.39%
002614,2024-01-02,2024-01-22,21,3.66%
002614,2024-01-24,2024-01-26,3,-2.63%
002614,2024-03-21,2024-03-22,2,0.69%
002614,2024-03-26,2024-03-26,1,0.00%
002614,2024-04-01,2024-04-09,9,-1.09%
002614,2024-04-12,2024-04-12,1,0.00%
002614,2024-04-18,2024-05-15,28,-1.41%
002614,2024-09-05,2024-09-05,1,0.00%
002614,2024-09-19,2024-10-23,35,12.48%
002615,2023-04-03,2023-04-03,1,0.00%
002615,2023-04-17,2023-04-18,2,-1.57%
002615,2023-04-20,2023-04-20,1,0.00%
002615,2023-06-30,2023-08-08,40,-2.47%
002615,2023-08-10,2023-08-14,5,-3.90%
002615,2023-08-30,2023-08-30,1,0.00%
002615,2023-09-04,2023-09-06,3,-0.45%
002615,2023-09-25,2023-09-25,1,0.00%
002615,2023-09-27,2023-12-07,72,6.57%
002615,2023-12-21,2023-12-22,2,-2.99%
002615,2024-01-04,2024-01-04,1,0.00%
002615,2024-01-11,2024-01-11,1,0.00%
002615,2024-01-15,2024-01-19,5,4.37%
002615,2024-01-24,2024-01-26,3,1.56%
002615,2024-03-19,2024-05-27,70,8.92%
002615,2024-07-12,2024-07-16,5,-1.55%
002615,2024-08-12,2024-08-15,4,-0.15%
002615,2024-08-26,2024-08-26,1,0.00%
002615,2024-08-29,2024-10-23,56,21.43%
002616,2023-05-17,2023-05-17,1,0.00%
002616,2023-05-25,2023-05-25,1,0.00%
002616,2023-05-29,2023-05-31,3,0.00%
002616,2023-06-05,2023-06-05,1,0.00%
002616,2023-06-28,2023-08-30,64,11.02%
002616,2023-09-04,2023-09-05,2,1.76%
002616,2023-11-17,2023-11-21,5,-0.36%
002616,2023-11-23,2023-11-23,1,0.00%
002616,2023-11-28,2023-11-28,1,0.00%
002616,2024-01-02,2024-01-05,4,0.19%
002616,2024-01-09,2024-01-17,9,-0.74%
002616,2024-04-01,2024-04-12,12,-1.30%
002616,2024-04-29,2024-06-03,36,4.52%
002616,2024-09-27,2024-10-23,27,2.64%
002617,2023-04-03,2023-04-10,8,-1.63%
002617,2023-06-28,2023-07-21,24,-5.13%
002617,2023-07-25,2023-07-26,2,-2.12%
002617,2023-07-28,2023-08-07,11,0.00%
002617,2023-10-11,2023-10-12,2,-0.56%
002617,2023-10-30,2023-10-30,1,0.00%
002617,2023-11-06,2023-11-21,16,-0.15%
002617,2023-11-23,2023-11-23,1,0.00%
002617,2023-11-29,2023-11-30,2,-2.73%
002617,2024-03-11,2024-03-22,12,0.00%
002617,2024-03-26,2024-03-26,1,0.00%
002617,2024-04-01,2024-04-03,3,-1.21%
002617,2024-04-09,2024-04-11,3,-1.92%
002617,2024-04-15,2024-04-15,1,0.00%
002617,2024-04-18,2024-05-15,28,1.26%
002617,2024-05-17,2024-05-20,4,-0.35%
002617,2024-05-22,2024-05-22,1,0.00%
002617,2024-07-26,2024-09-11,48,1.33%
002617,2024-09-26,2024-10-23,28,17.19%
002620,2023-07-05,2023-07-11,7,0.56%
002620,2023-07-13,2023-07-13,1,0.00%
002620,2023-07-24,2023-08-21,29,-0.19%
002620,2023-08-28,2023-08-30,3,1.13%
002620,2023-09-04,2023-09-07,4,-2.20%
002620,2023-11-06,2023-12-08,33,-0.57%
002620,2023-12-12,2023-12-25,14,-0.19%
002620,2023-12-28,2024-01-17,21,2.21%
002620,2024-05-17,2024-05-22,6,0.85%
002620,2024-08-06,2024-08-07,2,-2.04%
002620,2024-08-13,2024-08-19,7,-0.76%
002620,2024-08-21,2024-08-21,1,0.00%
002620,2024-08-26,2024-09-03,9,0.39%
002620,2024-09-05,2024-09-05,1,0.00%
002620,2024-09-10,2024-09-13,4,-1.18%
002620,2024-09-19,2024-10-23,35,32.16%
002621,2023-05-11,2023-05-11,1,0.00%
002621,2023-05-15,2023-05-15,1,0.00%
002621,2023-06-12,2023-06-19,8,-4.55%
002621,2023-11-14,2023-11-29,16,0.00%
002621,2023-12-01,2023-12-19,19,-3.51%
002621,2024-01-10,2024-01-11,2,1.83%
002621,2024-03-20,2024-03-22,3,-0.76%
002621,2024-03-27,2024-03-28,2,1.19%
002622,2023-05-17,2023-05-30,14,-2.61%
002622,2023-06-01,2023-06-05,5,1.18%
002622,2023-07-26,2023-08-10,16,0.00%
002622,2023-08-14,2023-08-14,1,0.00%
002622,2023-08-17,2023-08-21,5,-0.91%
002622,2023-08-29,2023-09-06,9,-1.52%
002622,2023-10-12,2023-10-17,6,-0.31%
002622,2023-10-27,2023-12-07,42,1.22%
002622,2023-12-13,2023-12-15,3,0.61%
002622,2024-01-02,2024-01-11,10,-1.79%
002622,2024-01-15,2024-01-16,2,0.30%
002622,2024-05-09,2024-05-09,1,0.00%
002622,2024-08-15,2024-08-19,5,-2.76%
002622,2024-08-29,2024-10-23,56,50.71%
002623,2023-06-29,2023-07-20,22,1.87%
002623,2023-07-26,2023-07-26,1,0.00%
002623,2023-08-04,2023-08-04,1,0.00%
002623,2023-08-09,2023-08-09,1,0.00%
002623,2023-10-16,2023-10-20,5,2.17%
002623,2023-10-24,2023-12-04,42,-0.68%
002623,2023-12-28,2024-01-03,7,0.30%
002623,2024-01-15,2024-01-16,2,0.94%
002623,2024-03-20,2024-03-20,1,0.00%
002623,2024-04-02,2024-04-02,1,0.00%
002623,2024-09-26,2024-10-23,28,15.40%
002624,2023-04-03,2023-05-24,52,-4.25%
002624,2023-05-29,2023-06-06,9,2.68%
002624,2023-06-13,2023-06-14,2,0.47%
002624,2023-06-16,2023-06-20,5,6.68%
002624,2023-11-08,2023-11-23,16,-4.83%
002624,2023-12-01,2023-12-04,4,0.45%
002624,2023-12-06,2023-12-21,16,1.52%
002624,2024-02-27,2024-02-27,1,0.00%
002624,2024-02-29,2024-03-04,5,-0.26%
002624,2024-03-12,2024-03-26,15,-3.49%
002624,2024-04-01,2024-04-01,1,0.00%
002624,2024-08-21,2024-08-21,1,0.00%
002624,2024-09-05,2024-09-05,1,0.00%
002624,2024-09-19,2024-10-23,35,27.19%
002625,2023-04-19,2023-04-19,1,0.00%
002625,2023-04-27,2023-05-08,12,-1.58%
002625,2023-08-29,2023-08-31,3,-0.86%
002625,2023-09-06,2023-09-06,1,0.00%
002625,2023-09-08,2023-09-13,6,-1.85%
002625,2023-11-06,2023-11-08,3,0.49%
002625,2023-11-10,2023-11-21,12,0.77%
002625,2023-11-23,2023-11-23,1,0.00%
002625,2023-12-11,2023-12-15,5,-4.05%
002625,2023-12-22,2024-01-04,14,0.42%
002625,2024-02-08,2024-05-29,112,30.16%
002625,2024-05-31,2024-05-31,1,0.00%
002625,2024-06-04,2024-06-04,1,0.00%
002625,2024-07-31,2024-08-01,2,-0.39%
002625,2024-08-30,2024-08-30,1,0.00%
002625,2024-09-03,2024-10-23,51,135.98%
002626,2023-04-03,2023-04-18,16,-0.21%
002626,2023-07-26,2023-07-26,1,0.00%
002626,2023-07-28,2023-07-28,1,0.00%
002626,2023-08-03,2023-08-04,2,-1.34%
002626,2023-08-09,2023-08-11,3,-1.14%
002626,2023-09-27,2023-09-27,1,0.00%
002626,2023-10-09,2023-10-09,1,0.00%
002626,2023-10-13,2023-10-13,1,0.00%
002626,2023-10-27,2023-11-01,6,0.77%
002626,2023-11-06,2023-11-09,4,-1.27%
002626,2023-11-15,2023-11-15,1,0.00%
002626,2023-11-17,2023-11-28,12,1.45%
002626,2023-12-01,2023-12-01,1,0.00%
002626,2024-03-20,2024-03-20,1,0.00%
002626,2024-03-27,2024-04-12,17,-3.10%
002626,2024-04-22,2024-05-31,40,10.00%
002626,2024-07-01,2024-07-03,3,0.47%
002626,2024-08-02,2024-08-02,1,0.00%
002626,2024-08-06,2024-08-13,8,0.34%
002626,2024-08-15,2024-08-19,5,0.84%
002626,2024-09-26,2024-10-23,28,7.68%
002627,2023-04-03,2023-04-19,17,-2.77%
002627,2023-07-10,2023-07-11,2,0.18%
002627,2023-07-13,2023-08-08,27,-0.73%
002627,2023-08-10,2023-08-21,12,-0.91%
002627,2023-08-29,2023-08-29,1,0.00%
002627,2023-09-04,2023-09-19,16,0.91%
002627,2023-09-22,2023-09-22,1,0.00%
002627,2023-09-28,2023-09-28,1,0.00%
002627,2023-11-20,2023-12-22,33,1.50%
002627,2024-01-03,2024-01-04,2,2.05%
002627,2024-01-09,2024-01-09,1,0.00%
002627,2024-01-15,2024-01-16,2,0.55%
002627,2024-03-20,2024-03-26,7,-0.39%
002627,2024-03-28,2024-04-22,26,0.40%
002627,2024-04-24,2024-04-29,6,1.39%
002627,2024-07-31,2024-08-08,9,-0.82%
002627,2024-09-25,2024-10-23,29,7.43%
002628,2023-07-24,2023-08-23,31,-0.59%
002628,2023-08-28,2023-08-30,3,-0.88%
002628,2023-09-04,2023-09-05,2,-1.75%
002628,2023-10-25,2023-10-26,2,-0.30%
002628,2023-11-07,2023-11-08,2,-0.90%
002628,2023-11-13,2023-12-07,25,-0.89%
002628,2023-12-12,2023-12-22,11,-1.49%
002628,2023-12-29,2024-01-17,20,1.82%
002628,2024-01-26,2024-01-26,1,0.00%
002628,2024-08-02,2024-08-06,5,-4.59%
002628,2024-08-09,2024-08-09,1,0.00%
002628,2024-08-13,2024-10-23,72,161.84%
002629,2023-07-03,2023-09-19,79,8.31%
002629,2023-09-26,2023-10-11,16,1.48%
002629,2023-10-16,2023-10-27,12,-1.67%
002629,2023-11-02,2023-11-02,1,0.00%
002629,2023-11-06,2023-12-04,29,2.66%
002629,2023-12-06,2023-12-06,1,0.00%
002629,2024-01-04,2024-01-04,1,0.00%
002629,2024-01-15,2024-01-15,1,0.00%
002629,2024-08-13,2024-08-20,8,-7.45%
002629,2024-08-26,2024-10-23,59,49.41%
002630,2023-05-22,2023-05-22,1,0.00%
002630,2023-05-25,2023-05-30,6,-2.18%
002630,2023-07-06,2023-07-06,1,0.00%
002630,2023-07-12,2023-07-13,2,-1.54%
002630,2023-07-26,2023-08-18,24,1.16%
002630,2023-11-07,2023-11-08,2,0.00%
002630,2023-11-10,2023-12-04,25,0.79%
002630,2023-12-06,2023-12-06,1,0.00%
002630,2024-01-02,2024-01-16,15,-1.94%
002630,2024-03-06,2024-04-15,41,2.45%
002630,2024-04-25,2024-05-29,35,9.58%
002630,2024-07-31,2024-08-02,3,-0.85%
002630,2024-08-06,2024-08-07,2,-0.86%
002630,2024-08-13,2024-10-23,72,48.51%
002631,2023-04-13,2023-04-13,1,0.00%
002631,2023-04-18,2023-04-18,1,0.00%
002631,2023-07-03,2023-07-06,4,-0.55%
002631,2023-07-10,2023-08-22,44,1.47%
002631,2023-08-28,2023-09-28,32,-2.04%
002631,2023-10-12,2023-10-12,1,0.00%
002631,2023-10-20,2023-12-07,49,0.82%
002631,2024-01-02,2024-01-02,1,0.00%
002631,2024-01-04,2024-01-15,12,-3.25%
002631,2024-03-29,2024-04-11,14,-2.71%
002631,2024-04-29,2024-04-29,1,0.00%
002631,2024-05-06,2024-05-20,15,-2.84%
002631,2024-05-22,2024-05-23,2,0.00%
002631,2024-08-15,2024-08-22,8,2.12%
002631,2024-08-26,2024-10-23,59,17.02%
002632,2023-06-02,2023-06-05,4,-0.82%
002632,2023-06-29,2023-07-21,23,0.86%
002632,2023-07-25,2023-07-25,1,0.00%
002632,2023-07-31,2023-08-02,3,1.13%
002632,2023-09-04,2023-09-13,10,0.00%
002632,2023-09-18,2023-09-18,1,0.00%
002632,2023-09-28,2023-10-18,21,-0.29%
002632,2023-10-25,2024-01-16,84,15.01%
002632,2024-03-05,2024-04-12,39,-3.50%
002632,2024-04-29,2024-05-10,12,4.08%
002632,2024-05-23,2024-05-23,1,0.00%
002632,2024-05-27,2024-05-29,3,5.00%
002632,2024-05-31,2024-05-31,1,0.00%
002632,2024-06-13,2024-07-04,22,0.64%
002632,2024-07-11,2024-07-12,2,-0.52%
002632,2024-08-26,2024-09-06,12,0.00%
002632,2024-09-26,2024-10-23,28,14.07%
002633,2023-04-03,2023-04-20,18,-0.63%
002633,2023-05-17,2023-05-30,14,0.09%
002633,2023-06-30,2023-06-30,1,0.00%
002633,2023-07-04,2023-07-04,1,0.00%
002633,2023-07-06,2023-07-06,1,0.00%
002633,2023-07-11,2023-08-07,28,-1.70%
002633,2023-08-29,2023-09-13,16,-1.05%
002633,2023-09-18,2023-09-18,1,0.00%
002633,2023-09-22,2023-09-28,7,0.00%
002633,2023-10-27,2023-12-07,42,6.40%
002633,2023-12-12,2023-12-25,14,2.54%
002633,2023-12-27,2024-01-16,21,2.98%
002633,2024-05-09,2024-05-09,1,0.00%
002633,2024-05-14,2024-05-15,2,-1.49%
002633,2024-07-23,2024-10-23,93,31.15%
002634,2023-06-30,2023-07-31,32,-2.76%
002634,2023-08-02,2023-08-07,6,-0.75%
002634,2023-08-14,2023-09-13,31,2.99%
002634,2023-09-15,2023-09-28,14,0.72%
002634,2024-03-18,2024-03-18,1,0.00%
002634,2024-03-20,2024-03-22,3,-2.36%
002634,2024-04-01,2024-04-03,3,0.34%
002634,2024-04-09,2024-04-09,1,0.00%
002634,2024-04-11,2024-04-11,1,0.00%
002634,2024-09-26,2024-10-23,28,2.79%
002635,2023-04-03,2023-04-20,18,-2.19%
002635,2023-06-05,2023-06-05,1,0.00%
002635,2023-06-30,2023-06-30,1,0.00%
002635,2023-07-04,2023-07-07,4,-2.22%
002635,2023-07-11,2023-07-20,10,-2.79%
002635,2023-07-25,2023-07-25,1,0.00%
002635,2023-07-31,2023-08-08,9,0.59%
002635,2023-09-04,2023-09-12,9,-0.66%
002635,2023-09-28,2023-12-15,79,3.67%
002635,2023-12-20,2024-01-09,21,-3.50%
002635,2024-03-05,2024-03-06,2,-0.57%
002635,2024-03-08,2024-03-26,19,0.72%
002635,2024-03-28,2024-04-15,19,-4.48%
002635,2024-04-17,2024-06-24,69,9.66%
002635,2024-06-26,2024-07-02,7,-2.18%
002635,2024-07-09,2024-07-17,9,0.46%
002635,2024-09-26,2024-10-23,28,11.69%
002636,2023-04-03,2023-04-20,18,-4.76%
002636,2023-05-26,2023-06-05,11,-0.22%
002636,2023-06-13,2023-06-20,8,-0.65%
002636,2023-06-29,2023-08-10,43,4.07%
002636,2023-09-06,2023-09-06,1,0.00%
002636,2023-09-08,2023-09-12,5,0.42%
002636,2023-10-11,2023-10-17,7,0.00%
002636,2023-10-30,2023-12-04,36,-0.94%
002636,2024-03-20,2024-03-26,7,-6.92%
002636,2024-03-28,2024-04-02,6,-3.36%
002636,2024-04-29,2024-05-27,29,-1.86%
002636,2024-07-16,2024-07-17,2,-5.37%
002636,2024-08-15,2024-08-19,5,0.31%
002636,2024-08-21,2024-08-21,1,0.00%
002636,2024-08-26,2024-08-26,1,0.00%
002636,2024-08-29,2024-10-23,56,23.24%
002637,2023-07-06,2023-07-06,1,0.00%
002637,2023-07-10,2023-08-15,37,-2.02%
002637,2023-08-17,2023-08-17,1,0.00%
002637,2023-08-29,2023-09-14,17,0.65%
002637,2023-10-27,2023-12-15,50,-0.47%
002637,2023-12-19,2023-12-19,1,0.00%
002637,2023-12-21,2023-12-25,5,-0.19%
002637,2023-12-27,2024-01-05,10,2.26%
002637,2024-01-09,2024-01-09,1,0.00%
002637,2024-01-11,2024-01-16,6,0.00%
002637,2024-04-03,2024-04-03,1,0.00%
002637,2024-04-09,2024-04-12,4,-1.85%
002637,2024-04-19,2024-06-05,48,0.78%
002637,2024-06-07,2024-06-07,1,0.00%
002637,2024-06-12,2024-06-12,1,0.00%
002637,2024-06-18,2024-06-18,1,0.00%
002637,2024-08-05,2024-08-05,1,0.00%
002637,2024-09-26,2024-10-23,28,7.94%
002638,2023-04-03,2023-04-07,5,-2.64%
002638,2023-04-12,2023-04-20,9,4.28%
002638,2023-04-28,2023-07-28,92,20.22%
002638,2023-11-16,2023-12-18,33,-0.71%
002638,2023-12-21,2023-12-21,1,0.00%
002638,2024-03-19,2024-03-22,4,0.86%
002638,2024-03-28,2024-04-09,13,-2.59%
002638,2024-07-31,2024-08-21,22,-3.61%
002638,2024-08-26,2024-08-26,1,0.00%
002638,2024-08-28,2024-10-23,57,28.48%
002639,2023-04-03,2023-04-04,2,-0.22%
002639,2023-06-26,2023-07-21,26,-1.69%
002639,2023-07-25,2023-07-25,1,0.00%
002639,2023-07-28,2023-08-11,15,0.50%
002639,2023-11-07,2023-11-09,3,-0.52%
002639,2023-11-13,2023-12-06,24,-0.13%
002639,2023-12-13,2023-12-14,2,0.26%
002639,2024-01-02,2024-01-05,4,-4.33%
002639,2024-01-09,2024-01-09,1,0.00%
002639,2024-02-29,2024-03-07,8,-5.55%
002639,2024-03-11,2024-03-13,3,-0.43%
002639,2024-03-15,2024-03-25,11,-0.86%
002639,2024-03-29,2024-04-12,15,-2.32%
002639,2024-08-12,2024-08-13,2,-1.68%
002639,2024-08-15,2024-08-15,1,0.00%
002639,2024-08-19,2024-09-06,19,-0.57%
002639,2024-09-24,2024-10-23,30,14.29%
002640,2023-05-11,2023-05-15,5,2.53%
002640,2023-07-21,2023-07-21,1,0.00%
002640,2023-07-25,2023-07-25,1,0.00%
002640,2023-07-31,2023-08-02,3,-2.53%
002640,2023-08-04,2023-08-04,1,0.00%
002640,2023-08-15,2023-09-06,23,-3.84%
002640,2023-09-12,2023-09-12,1,0.00%
002640,2023-09-27,2023-10-10,14,-2.59%
002640,2023-10-12,2023-10-12,1,0.00%
002640,2023-10-17,2023-11-24,39,-0.99%
002640,2023-11-28,2023-12-07,10,-0.25%
002640,2023-12-15,2023-12-26,12,-2.08%
002640,2024-08-19,2024-08-19,1,0.00%
002640,2024-08-30,2024-10-23,55,96.64%
002641,2023-04-03,2023-04-03,1,0.00%
002641,2023-04-07,2023-04-07,1,0.00%
002641,2023-04-11,2023-04-12,2,0.61%
002641,2023-04-14,2023-08-21,130,13.47%
002641,2023-08-30,2023-09-07,9,1.73%
002641,2024-01-09,2024-01-19,11,1.49%
002641,2024-01-24,2024-01-26,3,0.38%
002641,2024-03-18,2024-04-03,17,3.55%
002641,2024-04-09,2024-04-09,1,0.00%
002641,2024-04-29,2024-04-29,1,0.00%
002641,2024-09-03,2024-09-10,8,-0.26%
002641,2024-09-19,2024-09-19,1,0.00%
002641,2024-09-24,2024-10-23,30,11.65%
002642,2023-04-03,2023-04-04,2,-1.53%
002642,2023-08-11,2023-08-15,5,0.14%
002642,2023-08-24,2023-08-24,1,0.00%
002642,2023-08-29,2023-08-30,2,1.30%
002642,2023-09-06,2023-11-28,84,25.28%
002642,2024-03-07,2024-03-25,19,-6.61%
002642,2024-03-29,2024-04-02,5,-2.47%
002642,2024-04-29,2024-05-07,9,-0.80%
002642,2024-07-30,2024-08-02,4,0.91%
002642,2024-08-06,2024-08-09,4,-1.82%
002642,2024-08-15,2024-10-23,70,35.66%
002643,2023-04-03,2023-04-03,1,0.00%
002643,2023-04-06,2023-04-10,5,-3.36%
002643,2023-04-20,2023-04-20,1,0.00%
002643,2023-04-27,2023-04-28,2,-0.05%
002643,2023-06-20,2023-08-15,57,0.93%
002643,2023-08-17,2023-08-17,1,0.00%
002643,2023-08-29,2023-09-06,9,3.86%
002643,2023-09-22,2023-09-26,5,-0.23%
002643,2023-11-07,2023-11-07,1,0.00%
002643,2023-11-15,2023-11-15,1,0.00%
002643,2023-11-20,2023-11-20,1,0.00%
002643,2023-12-29,2024-01-02,5,-0.36%
002643,2024-02-29,2024-03-06,7,-0.53%
002643,2024-03-12,2024-03-19,8,-1.46%
002643,2024-09-26,2024-10-23,28,16.07%
002644,2023-04-11,2023-06-05,56,8.12%
002644,2023-09-18,2023-09-19,2,-0.35%
002644,2023-09-27,2023-09-28,2,0.53%
002644,2023-10-13,2023-10-13,1,0.00%
002644,2023-11-23,2023-11-24,2,0.56%
002644,2023-11-30,2023-11-30,1,0.00%
002644,2024-03-13,2024-03-14,2,-3.10%
002644,2024-03-18,2024-03-21,4,-1.18%
002644,2024-04-01,2024-04-09,9,0.37%
002644,2024-04-30,2024-05-15,16,0.64%
002644,2024-05-17,2024-05-17,1,0.00%
002644,2024-08-06,2024-08-20,15,-5.96%
002644,2024-09-23,2024-10-23,31,7.70%
002645,2023-11-01,2024-01-17,78,11.12%
002645,2024-03-15,2024-04-15,32,0.69%
002645,2024-04-19,2024-04-19,1,0.00%
002645,2024-04-24,2024-04-24,1,0.00%
002645,2024-04-29,2024-05-14,16,-5.15%
002645,2024-09-05,2024-09-05,1,0.00%
002645,2024-09-10,2024-09-11,2,0.32%
002645,2024-09-19,2024-09-19,1,0.00%
002645,2024-09-23,2024-10-23,31,27.24%
002646,2023-06-14,2023-06-16,3,-0.95%
002646,2023-07-25,2023-08-22,29,0.28%
002646,2023-08-24,2023-08-24,1,0.00%
002646,2023-08-29,2023-09-25,28,-1.03%
002646,2023-10-27,2023-11-10,15,-0.21%
002646,2023-11-14,2023-11-15,2,0.48%
002646,2023-11-17,2023-12-04,18,0.07%
002646,2023-12-06,2023-12-06,1,0.00%
002646,2024-04-26,2024-06-04,40,5.67%
002646,2024-09-26,2024-10-23,28,6.92%
002647,2023-07-04,2023-07-04,1,0.00%
002647,2023-07-19,2023-08-24,37,3.76%
002647,2023-08-28,2023-08-30,3,-1.53%
002647,2023-09-04,2023-09-04,1,0.00%
002647,2023-11-06,2023-11-08,3,0.17%
002647,2023-11-10,2024-01-09,61,13.71%
002647,2024-01-11,2024-01-11,1,0.00%
002647,2024-08-08,2024-10-23,77,118.92%
002648,2023-06-15,2023-06-19,5,-1.73%
002648,2023-06-21,2023-08-16,57,2.47%
002648,2023-08-30,2023-09-25,27,1.83%
002648,2023-09-27,2023-09-27,1,0.00%
002648,2023-10-11,2023-10-18,8,-0.25%
002648,2023-10-25,2023-11-24,31,-2.29%
002648,2023-11-29,2023-11-30,2,1.08%
002648,2023-12-12,2023-12-12,1,0.00%
002648,2024-02-08,2024-05-29,112,23.48%
002648,2024-07-01,2024-07-01,1,0.00%
002648,2024-09-26,2024-10-23,28,10.24%
002649,2023-04-03,2023-04-19,17,-2.39%
002649,2023-06-05,2023-06-07,3,-1.19%
002649,2023-06-09,2023-06-27,19,-2.32%
002649,2023-07-19,2023-07-19,1,0.00%
002649,2023-08-07,2023-08-07,1,0.00%
002649,2023-11-13,2023-11-29,17,-2.49%
002649,2023-12-01,2023-12-04,4,0.08%
002649,2023-12-06,2023-12-21,16,1.73%
002649,2023-12-29,2024-01-03,6,-1.39%
002649,2024-03-13,2024-03-13,1,0.00%
002649,2024-03-15,2024-03-26,12,0.19%
002649,2024-03-28,2024-04-02,6,0.65%
002649,2024-08-30,2024-10-23,55,51.44%
002650,2023-06-28,2023-08-29,63,4.01%
002650,2023-09-04,2023-09-18,15,0.49%
002650,2023-09-20,2023-09-20,1,0.00%
002650,2023-09-22,2023-09-22,1,0.00%
002650,2023-10-10,2023-10-12,3,-0.49%
002650,2023-11-01,2023-12-15,45,2.69%
002650,2023-12-21,2023-12-21,1,0.00%
002650,2024-04-03,2024-04-03,1,0.00%
002650,2024-08-08,2024-08-08,1,0.00%
002650,2024-08-21,2024-10-23,64,41.94%
002651,2023-06-14,2023-08-08,56,2.87%
002651,2023-08-29,2023-09-13,16,-1.92%
002651,2023-09-27,2023-10-13,17,-0.78%
002651,2024-01-12,2024-01-15,4,-3.54%
002651,2024-03-20,2024-03-21,2,1.15%
002651,2024-03-29,2024-04-03,6,-1.48%
002651,2024-04-09,2024-04-09,1,0.00%
002651,2024-04-22,2024-05-23,32,-3.91%
002651,2024-05-31,2024-06-04,5,-5.58%
002651,2024-08-01,2024-08-02,2,-1.25%
002651,2024-08-06,2024-08-09,4,-2.00%
002651,2024-09-26,2024-10-23,28,16.89%
002652,2023-05-16,2023-05-19,4,0.75%
002652,2023-05-25,2023-05-26,2,-0.74%
002652,2023-06-07,2023-06-16,10,-2.99%
002652,2023-06-30,2023-08-23,55,10.61%
002652,2023-08-28,2023-09-20,24,5.00%
002652,2023-09-22,2023-09-22,1,0.00%
002652,2023-09-28,2023-10-20,23,-0.33%
002652,2023-10-24,2023-12-07,45,7.49%
002652,2023-12-11,2023-12-15,5,2.50%
002652,2024-01-02,2024-01-04,3,1.85%
002652,2024-01-09,2024-01-17,9,-0.30%
002652,2024-03-20,2024-03-22,3,-0.37%
002652,2024-04-01,2024-04-09,9,-0.37%
002652,2024-04-29,2024-05-10,12,0.41%
002652,2024-05-14,2024-05-20,7,-0.83%
002652,2024-06-14,2024-06-24,11,-0.42%
002652,2024-06-26,2024-07-05,10,-5.56%
002652,2024-07-11,2024-07-11,1,0.00%
002652,2024-07-19,2024-09-12,56,10.42%
002652,2024-09-23,2024-10-23,31,6.25%
002653,2023-04-03,2023-05-04,32,2.88%
002653,2023-05-11,2023-05-30,20,1.46%
002653,2023-09-11,2023-11-30,81,9.03%
002653,2024-01-02,2024-01-05,4,-2.03%
002653,2024-01-09,2024-01-09,1,0.00%
002653,2024-01-11,2024-01-11,1,0.00%
002653,2024-01-15,2024-01-16,2,2.48%
002653,2024-01-18,2024-01-18,1,0.00%
002653,2024-02-07,2024-07-03,148,29.65%
002653,2024-07-05,2024-07-09,5,-1.53%
002653,2024-07-12,2024-07-12,1,0.00%
002653,2024-08-16,2024-08-19,4,-0.66%
002653,2024-08-22,2024-10-23,63,21.17%
002654,2023-04-03,2023-05-10,38,-3.11%
